"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-01-01",,"7.3","4.4"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-01-02",,"6.0","2.2"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-01-03",,"10.5","6.0"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-01-04",,"8.2","-0.3"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-01-05",,"-0.1","-1.3"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-01-06",,"-0.4","-2.7"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-01-07",,"-1.1","-8.3"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-01-08",,"-5.5","-11.3"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-01-09",,"-5.0","-12.9"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-01-10",,"-3.9","-11.7"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-01-11",,"0.2","-7.6"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-01-12",,"0.5","-1.3"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-01-13",,"2.7","0.4"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-01-14",,"2.7","1.0"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-01-15",,"2.6","-1.7"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-01-16",,"0.0","-7.0"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-01-17",,"-1.2","-6.2"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-01-18",,"-1.1","-4.9"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-01-19",,"1.6","-4.6"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-01-20",,"2.5","-3.1"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-01-21",,"2.4","-3.8"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-01-22",,"8.7","2.3"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-01-23",,"7.4","3.5"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-01-24",,"10.7","4.4"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-01-25",,"7.9","4.3"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-01-26",,"9.0","0.5"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-01-27",,"6.5","2.5"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-01-28",,"7.5","-1.4"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-01-29",,"8.9","0.1"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-01-30",,"8.0","1.4"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-01-31",,"8.3","3.6"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-02-01",,"7.5","3.9"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-02-02",,"7.8","3.3"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-02-03",,"10.1","6.2"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-02-04",,"7.7","5.5"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-02-05",,"9.4","6.1"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-02-06",,"11.1","7.5"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-02-07",,"9.2","-1.0"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-02-08",,"2.9","-2.1"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-02-09",,"5.0","0.5"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-02-10",,"11.9","4.8"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-02-11",,"9.0","6.0"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-02-12",,"8.0","4.3"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-02-13",,"8.3","2.3"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-02-14",,"8.9","1.2"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-02-15",,"12.3","8.4"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-02-16",,"15.3","8.3"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-02-17",,"11.4","5.2"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-02-18",,"8.4","1.6"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-02-19",,"7.9","5.8"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-02-20",,"8.6","6.3"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-02-21",,"11.3","6.7"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-02-22",,"10.3","7.5"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-02-23",,"10.9","1.8"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-02-24",,"11.1","-0.5"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-02-25",,"11.6","1.1"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-02-26",,"10.5","-1.0"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-02-27",,"5.6","2.5"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-02-28",,"3.2","-1.2"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-02-29",,"8.3","-1.7"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-03-01",,"10.5","5.2"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-03-02",,"12.1","6.5"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-03-03",,"13.0","5.8"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-03-04",,"12.5","3.7"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-03-05",,"6.2","0.6"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-03-06",,"6.5","-2.5"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-03-07",,"8.0","-1.8"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-03-08",,"8.0","-3.4"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-03-09",,"9.8","-1.3"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-03-10",,"12.3","2.5"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-03-11",,"13.8","2.7"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-03-12",,"13.8","1.4"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-03-13",,"14.2","5.4"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-03-14",,"14.3","6.6"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-03-15",,"18.0","6.7"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-03-16",,"13.7","4.0"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-03-17",,"8.9","-2.3"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-03-18",,"5.9","-4.2"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-03-19",,"8.8","-4.8"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-03-20",,"16.4","0.9"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-03-21",,"14.4","6.2"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-03-22",,"12.3","6.5"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-03-23",,"7.3","2.3"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-03-24",,"7.6","1.2"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-03-25",,"9.0","0.5"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-03-26",,"11.7","0.3"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-03-27",,"17.6","5.5"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-03-28",,"14.2","6.9"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-03-29",,"16.1","5.5"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-03-30",,"21.3","6.1"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-03-31",,"19.9","8.6"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-04-01",,"19.4","6.4"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-04-02",,"14.1","8.8"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-04-03",,"11.1","6.5"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-04-04",,"14.6","9.0"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-04-05",,"18.2","10.4"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-04-06",,"22.4","11.6"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-04-07",,"22.9","13.7"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-04-08",,"26.2","13.4"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-04-09",,"27.2","11.8"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-04-10",,"14.1","6.9"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-04-11",,"16.0","5.6"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-04-12",,"18.8","12.2"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-04-13",,"21.6","12.1"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-04-14",,"16.7","6.0"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-04-15",,"13.5","4.5"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-04-16",,"9.0","2.8"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-04-17",,"10.6","0.1"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-04-18",,"11.2","-1.5"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-04-19",,"6.8","3.1"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-04-20",,"8.2","-1.9"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-04-21",,"8.7","-2.6"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-04-22",,"5.9","-2.7"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-04-23",,"8.7","-1.1"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-04-24",,"10.0","0.9"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-04-25",,"10.7","-0.6"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-04-26",,"14.6","1.1"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-04-27",,"21.3","0.6"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-04-28",,"22.2","7.6"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-04-29",,"20.3","11.5"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-04-30",,"27.2","9.6"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-05-01",,"25.3","12.4"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-05-02",,"25.3","13.5"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-05-03",,"24.4","11.5"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-05-04",,"20.1","11.9"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-05-05",,"20.3","10.2"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-05-06",,"19.2","7.0"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-05-07",,"16.6","6.4"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-05-08",,"17.4","4.4"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-05-09",,"20.0","1.7"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-05-10",,"21.5","7.4"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-05-11",,"19.3","9.7"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-05-12",,"20.3","7.9"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-05-13",,"23.1","6.9"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-05-14",,"24.2","10.6"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-05-15",,"24.4","12.2"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-05-16",,"25.3","12.5"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-05-17",,"24.7","13.4"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-05-18",,"19.6","12.6"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-05-19",,"20.9","9.3"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-05-20",,"23.5","8.1"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-05-21",,"26.5","12.5"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-05-22",,"26.7","14.4"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-05-23",,"22.7","13.1"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-05-24",,"23.7","12.4"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-05-25",,"24.6","13.7"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-05-26",,"26.0","12.9"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-05-27",,"25.0","14.8"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-05-28",,"18.8","11.0"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-05-29",,"23.4","9.1"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-05-30",,"23.1","11.9"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-05-31",,"24.0","12.2"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-06-01",,"25.8","13.4"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-06-02",,"25.9","13.5"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-06-03",,"15.9","11.4"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-06-04",,"20.2","10.9"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-06-05",,"21.5","10.4"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-06-06",,"20.4","11.3"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-06-07",,"20.1","9.2"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-06-08",,"25.7","6.1"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-06-09",,"20.6","7.1"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-06-10",,"19.7","6.0"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-06-11",,"17.6","9.4"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-06-12",,"17.2","6.9"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-06-13",,"18.3","8.6"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-06-14",,"19.9","7.2"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-06-15",,"23.0","10.3"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-06-16",,"24.9","9.5"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-06-17",,"24.8","12.4"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-06-18",,"27.0","11.2"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-06-19",,"19.1","9.9"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-06-20",,"23.6","8.2"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-06-21",,"26.2","13.2"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-06-22",,"22.6","14.2"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-06-23",,"22.1","12.3"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-06-24",,"25.4","11.5"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-06-25",,"25.6","12.0"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-06-26",,"29.7","15.9"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-06-27",,"31.4","18.7"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-06-28",,"29.5","14.5"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-06-29",,"28.7","13.4"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-06-30",,"27.1","15.8"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-07-01",,"19.5","12.1"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-07-02",,"18.6","11.6"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-07-03",,"18.2","12.1"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-07-04",,"20.8","11.2"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-07-05",,"22.3","9.4"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-07-06",,"31.2","10.9"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-07-07",,"22.6","12.2"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-07-08",,"26.6","10.2"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-07-09",,"30.9","15.8"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-07-10",,"31.2","19.4"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-07-11",,"26.8","18.2"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-07-12",,"26.1","16.0"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-07-13",,"22.5","12.5"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-07-14",,"24.7","9.9"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-07-15",,"29.5","13.8"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-07-16",,"28.2","16.3"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-07-17",,"24.7","14.0"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-07-18",,"26.5","13.9"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-07-19",,"28.8","12.4"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-07-20",,"29.4","15.3"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-07-21",,"31.9","15.2"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-07-22",,"22.9","14.4"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-07-23",,"27.8","10.4"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-07-24",,"23.6","14.4"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-07-25",,"23.0","10.9"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-07-26",,"24.7","11.1"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-07-27",,"22.7","16.2"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-07-28",,"22.5","13.9"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-07-29",,"24.1","11.7"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-07-30",,"27.2","9.4"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-07-31",,"29.1","13.3"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-08-01",,"26.7","13.4"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-08-02",,"22.7","15.3"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-08-03",,"25.2","11.7"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-08-04",,"23.3","16.4"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-08-05",,"23.6","12.9"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-08-06",,"24.9","11.5"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-08-07",,"28.4","13.8"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-08-08",,"23.5","13.4"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-08-09",,"25.3","12.9"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-08-10",,"25.8","14.2"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-08-11",,"25.6","12.8"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-08-12",,"27.0","10.2"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-08-13",,"28.6","13.5"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-08-14",,"31.4","16.4"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-08-15",,"29.2","17.5"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-08-16",,"29.7","15.5"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-08-17",,"27.8","16.5"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-08-18",,"24.4","16.2"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-08-19",,"23.6","11.7"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-08-20",,"26.2","9.8"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-08-21",,"23.2","12.9"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-08-22",,"23.8","12.7"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-08-23",,"30.1","16.9"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-08-24",,"31.5","16.6"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-08-25",,"26.6","11.7"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-08-26",,"25.7","8.7"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-08-27",,"26.7","9.8"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-08-28",,"30.2","14.0"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-08-29",,"34.1","19.8"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-08-30",,"29.5","13.2"
"GME00132130","HECKELBERG, GM","52.7458","13.8419","82.0","2024-08-31",,"22.8","13.2"
"GMM00010385","SCHONEFELD, GM","52.38","13.523","47.9","2024-01-01","6.3",,
"GMM00010385","SCHONEFELD, GM","52.38","13.523","47.9","2024-01-02","4.7",,
"GMM00010385","SCHONEFELD, GM","52.38","13.523","47.9","2024-01-03","9.4",,
"GMM00010385","SCHONEFELD, GM","52.38","13.523","47.9","2024-01-04","4.2",,
"GMM00010385","SCHONEFELD, GM","52.38","13.523","47.9","2024-01-05","0.3",,
"GMM00010385","SCHONEFELD, GM","52.38","13.523","47.9","2024-01-06","-0.2",,
"GMM00010385","SCHONEFELD, GM","52.38","13.523","47.9","2024-01-07","-2.6",,
"GMM00010385","SCHONEFELD, GM","52.38","13.523","47.9","2024-01-08","-7.2",,
"GMM00010385","SCHONEFELD, GM","52.38","13.523","47.9","2024-01-09","-8.7",,
"GMM00010385","SCHONEFELD, GM","52.38","13.523","47.9","2024-01-10","-7.1",,
"GMM00010385","SCHONEFELD, GM","52.38","13.523","47.9","2024-01-11","-4.2",,
"GMM00010385","SCHONEFELD, GM","52.38","13.523","47.9","2024-01-12","-0.2",,
"GMM00010385","SCHONEFELD, GM","52.38","13.523","47.9","2024-01-13","1.8",,
"GMM00010385","SCHONEFELD, GM","52.38","13.523","47.9","2024-01-14","2.2",,
"GMM00010385","SCHONEFELD, GM","52.38","13.523","47.9","2024-01-15","1.2",,
"GMM00010385","SCHONEFELD, GM","52.38","13.523","47.9","2024-01-16","-1.3",,
"GMM00010385","SCHONEFELD, GM","52.38","13.523","47.9","2024-01-17","-2.7",,
"GMM00010385","SCHONEFELD, GM","52.38","13.523","47.9","2024-01-18","-3.6",,
"GMM00010385","SCHONEFELD, GM","52.38","13.523","47.9","2024-01-19","-2.7",,
"GMM00010385","SCHONEFELD, GM","52.38","13.523","47.9","2024-01-20","-0.6",,
"GMM00010385","SCHONEFELD, GM","52.38","13.523","47.9","2024-01-21","-0.8",,
"GMM00010385","SCHONEFELD, GM","52.38","13.523","47.9","2024-01-22","6.5",,
"GMM00010385","SCHONEFELD, GM","52.38","13.523","47.9","2024-01-23","5.6",,
"GMM00010385","SCHONEFELD, GM","52.38","13.523","47.9","2024-01-24","9.0",,
"GMM00010385","SCHONEFELD, GM","52.38","13.523","47.9","2024-01-25","7.2",,
"GMM00010385","SCHONEFELD, GM","52.38","13.523","47.9","2024-01-26","4.6",,
"GMM00010385","SCHONEFELD, GM","52.38","13.523","47.9","2024-01-27","4.2",,
"GMM00010385","SCHONEFELD, GM","52.38","13.523","47.9","2024-01-28","2.1",,
"GMM00010385","SCHONEFELD, GM","52.38","13.523","47.9","2024-01-29","3.6",,
"GMM00010385","SCHONEFELD, GM","52.38","13.523","47.9","2024-01-30","4.7",,
"GMM00010385","SCHONEFELD, GM","52.38","13.523","47.9","2024-01-31","5.7",,
"GMM00010385","SCHONEFELD, GM","52.38","13.523","47.9","2024-02-01","6.2",,
"GMM00010385","SCHONEFELD, GM","52.38","13.523","47.9","2024-02-02","5.9",,
"GMM00010385","SCHONEFELD, GM","52.38","13.523","47.9","2024-02-03","9.5",,
"GMM00010385","SCHONEFELD, GM","52.38","13.523","47.9","2024-02-04","6.9",,
"GMM00010385","SCHONEFELD, GM","52.38","13.523","47.9","2024-02-05","9.8",,
"GMM00010385","SCHONEFELD, GM","52.38","13.523","47.9","2024-02-06","10.1",,
